game_date,game_pk,at_bat_number,inning,inning_topbot,batter,pitcher,team,pitcher_team,events,outs_before,on_1b,on_2b,on_3b,runs_scored,outs_after,on_1b_after,on_2b_after,on_3b_after
2026-07-27,822705,29,3,Bot,660688,689254,WSH,TOR,field_out,2,0,0,1,0,3,0,0,0
2026-07-27,822705,30,4,Top,672386,674841,TOR,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,31,4,Top,672960,674841,TOR,WSH,single,1,0,0,0,0,1,1,0,0
2026-07-27,822705,32,4,Top,662139,674841,TOR,WSH,field_out,1,1,0,0,0,2,0,1,0
2026-07-27,822705,33,4,Top,649966,674841,TOR,WSH,walk,2,0,1,0,0,2,1,1,0
2026-07-27,822705,34,4,Top,664702,674841,TOR,WSH,single,2,1,1,0,1,2,0,1,1
2026-07-27,822705,35,4,Top,676391,674841,TOR,WSH,field_out,2,0,1,1,0,3,0,0,0
2026-07-27,822705,36,4,Bot,678391,689254,WSH,TOR,strikeout,0,0,0,0,0,1,0,0,0
2026-07-27,822705,37,4,Bot,683083,689254,WSH,TOR,field_out,1,0,0,0,0,2,0,0,0
2026-07-27,822705,38,4,Bot,695578,689254,WSH,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-07-27,822705,39,5,Top,664770,674841,TOR,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,40,5,Top,665489,674841,TOR,WSH,double,1,0,0,0,0,1,0,1,0
2026-07-27,822705,41,5,Top,543807,674841,TOR,WSH,single,1,0,1,0,0,1,1,0,1
2026-07-27,822705,42,5,Top,672386,674841,TOR,WSH,strikeout,1,1,0,1,0,3,0,0,0
2026-07-27,822705,44,5,Bot,671277,671936,WSH,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,45,5,Bot,665953,671936,WSH,TOR,home_run,1,0,0,0,1,1,0,0,0
2026-07-27,822705,46,5,Bot,682928,671936,WSH,TOR,strikeout,1,0,0,0,0,2,0,0,0
2026-07-27,822705,47,5,Bot,686611,693686,WSH,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-07-27,822705,48,6,Top,672960,674841,TOR,WSH,strikeout,0,0,0,0,0,1,0,0,0
2026-07-27,822705,49,6,Top,662139,674841,TOR,WSH,strikeout,1,0,0,0,0,2,0,0,0
2026-07-27,822705,50,6,Top,649966,674841,TOR,WSH,walk,2,0,0,0,0,2,1,0,0
2026-07-27,822705,51,6,Top,664702,674841,TOR,WSH,field_out,2,1,0,0,0,3,0,0,0
2026-07-27,822705,52,6,Bot,695734,693686,WSH,TOR,single,0,0,0,0,0,0,1,0,0
2026-07-27,822705,53,6,Bot,660688,693686,WSH,TOR,double_play,0,1,0,0,0,2,0,0,0
2026-07-27,822705,54,6,Bot,678391,693686,WSH,TOR,strikeout,2,0,0,0,0,3,0,0,0
2026-07-27,822705,55,7,Top,676391,674841,TOR,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,56,7,Top,664770,674841,TOR,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-27,822705,57,7,Top,665489,687606,TOR,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-27,822705,58,7,Bot,683083,643511,WSH,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,59,7,Bot,695578,643511,WSH,TOR,strikeout,1,0,0,0,0,2,0,0,0
2026-07-27,822705,60,7,Bot,671277,643511,WSH,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-07-27,822705,61,8,Top,543807,687606,TOR,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,62,8,Top,672386,687606,TOR,WSH,walk,1,0,0,0,0,1,1,0,0
2026-07-27,822705,63,8,Top,672960,687606,TOR,WSH,force_out,1,1,0,0,0,2,1,0,0
2026-07-27,822705,64,8,Top,662139,687223,TOR,WSH,field_out,2,1,0,0,0,3,0,0,0
2026-07-27,822705,65,8,Bot,665953,656546,WSH,TOR,strikeout,0,0,0,0,0,1,0,0,0
2026-07-27,822705,66,8,Bot,682928,656546,WSH,TOR,strikeout,1,0,0,0,0,2,0,0,0
2026-07-27,822705,67,8,Bot,686611,656546,WSH,TOR,double,2,0,0,0,0,2,0,1,0
2026-07-27,822705,68,8,Bot,695734,656546,WSH,TOR,strikeout,2,0,1,0,0,3,0,0,0
2026-07-27,822705,69,9,Top,649966,687223,TOR,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,70,9,Top,664702,687223,TOR,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-27,822705,71,9,Top,676391,687223,TOR,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-27,822705,72,9,Bot,660688,686973,WSH,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-07-27,822705,73,9,Bot,678391,686973,WSH,TOR,strikeout,1,0,0,0,0,2,0,0,0
2026-07-27,822705,74,9,Bot,683083,686973,WSH,TOR,single,2,0,0,0,0,2,1,0,0
2026-07-27,822705,75,9,Bot,695578,686973,WSH,TOR,walk,2,1,0,0,0,2,1,1,0
2026-07-27,822705,76,9,Bot,671277,686973,WSH,TOR,strikeout,2,1,1,0,0,3,0,0,0
2026-07-26,822706,1,1,Top,682998,571945,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,2,1,Top,672695,571945,AZ,WSH,walk,1,0,0,0,0,1,1,0,0
2026-07-26,822706,3,1,Top,672515,571945,AZ,WSH,double,1,1,0,0,1,1,0,1,0
2026-07-26,822706,4,1,Top,606466,571945,AZ,WSH,field_out,1,0,1,0,0,2,0,0,1
2026-07-26,822706,5,1,Top,596146,571945,AZ,WSH,strikeout,2,0,0,1,0,3,0,0,0
2026-07-26,822706,6,1,Bot,695578,684442,WSH,AZ,strikeout,0,0,0,0,0,1,0,0,0
2026-07-26,822706,7,1,Bot,665953,684442,WSH,AZ,field_out,1,0,0,0,0,2,0,0,0
2026-07-26,822706,8,1,Bot,686611,684442,WSH,AZ,double,2,0,0,0,0,2,0,1,0
2026-07-26,822706,9,1,Bot,682928,684442,WSH,AZ,field_out,2,0,1,0,0,3,0,0,0
2026-07-26,822706,10,2,Top,571448,571945,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,11,2,Top,680728,571945,AZ,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-26,822706,12,2,Top,682988,571945,AZ,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-26,822706,13,2,Bot,691781,684442,WSH,AZ,double,0,0,0,0,0,0,0,1,0
2026-07-26,822706,14,2,Bot,696285,684442,WSH,AZ,single,0,0,1,0,1,0,1,0,0
2026-07-26,822706,15,2,Bot,695670,684442,WSH,AZ,walk,0,1,0,0,0,0,1,1,0
2026-07-26,822706,16,2,Bot,671277,684442,WSH,AZ,field_out,0,1,1,0,0,1,1,1,0
2026-07-26,822706,17,2,Bot,683083,684442,WSH,AZ,field_out,1,1,1,0,0,2,0,1,1
2026-07-26,822706,18,2,Bot,695578,684442,WSH,AZ,field_out,2,0,1,1,0,3,0,0,0
2026-07-26,822706,19,3,Top,694374,571945,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,20,3,Top,682998,571945,AZ,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-26,822706,21,3,Top,672695,571945,AZ,WSH,home_run,2,0,0,0,1,2,0,0,0
2026-07-26,822706,22,3,Top,672515,571945,AZ,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-26,822706,23,3,Bot,665953,684442,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,24,3,Bot,686611,684442,WSH,AZ,field_out,1,0,0,0,0,2,0,0,0
2026-07-26,822706,25,3,Bot,682928,684442,WSH,AZ,home_run,2,0,0,0,1,2,0,0,0
2026-07-26,822706,26,3,Bot,691781,684442,WSH,AZ,field_out,2,0,0,0,0,3,0,0,0
2026-07-26,822706,27,4,Top,606466,571945,AZ,WSH,home_run,0,0,0,0,1,0,0,0,0
2026-07-26,822706,28,4,Top,596146,571945,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,29,4,Top,571448,571945,AZ,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-26,822706,30,4,Top,680728,571945,AZ,WSH,single,2,0,0,0,0,2,1,0,0
2026-07-26,822706,31,4,Top,682988,571945,AZ,WSH,hit_by_pitch,2,1,0,0,0,2,1,1,0
2026-07-26,822706,32,4,Top,694374,571945,AZ,WSH,field_out,2,1,1,0,0,3,0,0,0
2026-07-26,822706,33,4,Bot,696285,684442,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,34,4,Bot,695670,684442,WSH,AZ,field_out,1,0,0,0,0,2,0,0,0
2026-07-26,822706,35,4,Bot,671277,684442,WSH,AZ,field_out,2,0,0,0,0,3,0,0,0
2026-07-26,822706,36,5,Top,682998,683000,AZ,WSH,double,0,0,0,0,0,0,0,0,1
2026-07-26,822706,37,5,Top,672695,683000,AZ,WSH,walk,0,0,0,1,0,0,1,0,1
2026-07-26,822706,38,5,Top,672515,683000,AZ,WSH,sac_fly,0,1,0,1,1,1,0,1,0
2026-07-26,822706,39,5,Top,606466,683000,AZ,WSH,field_out,1,0,1,0,0,2,0,1,0
2026-07-26,822706,40,5,Top,596146,683000,AZ,WSH,field_out,2,0,1,0,0,3,0,0,0
2026-07-26,822706,41,5,Bot,683083,684442,WSH,AZ,walk,0,0,0,0,0,0,1,0,0
2026-07-26,822706,42,5,Bot,695578,684442,WSH,AZ,home_run,0,1,0,0,2,0,0,0,0
2026-07-26,822706,43,5,Bot,695734,642528,WSH,AZ,single,0,0,0,0,0,0,1,0,0
2026-07-26,822706,44,5,Bot,686611,642528,WSH,AZ,field_out,0,1,0,0,0,1,1,0,0
2026-07-26,822706,45,5,Bot,682928,642528,WSH,AZ,home_run,1,1,0,0,2,1,0,0,0
2026-07-26,822706,46,5,Bot,691781,642528,WSH,AZ,strikeout,1,0,0,0,0,2,0,0,0
2026-07-26,822706,47,5,Bot,696285,642528,WSH,AZ,field_out,2,0,0,0,0,3,0,0,0
2026-07-26,822706,48,6,Top,571448,683000,AZ,WSH,walk,0,0,0,0,0,0,1,0,0
2026-07-26,822706,49,6,Top,680728,683000,AZ,WSH,field_out,0,1,0,0,0,1,1,0,0
2026-07-26,822706,50,6,Top,682988,683000,AZ,WSH,field_out,1,1,0,0,0,2,1,0,0
2026-07-26,822706,51,6,Top,694374,683000,AZ,WSH,field_out,2,1,0,0,0,3,0,0,0
2026-07-26,822706,52,6,Bot,695670,657044,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,53,6,Bot,671277,657044,WSH,AZ,double,1,0,0,0,0,1,0,1,0
2026-07-26,822706,54,6,Bot,683083,657044,WSH,AZ,field_out,1,0,1,0,0,2,0,1,0
2026-07-26,822706,55,6,Bot,695578,657044,WSH,AZ,intent_walk,2,0,1,0,0,2,1,1,0
2026-07-26,822706,56,6,Bot,695734,805299,WSH,AZ,field_out,2,1,1,0,0,3,0,0,0
2026-07-26,822706,57,7,Top,682998,668820,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,58,7,Top,672695,668820,AZ,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-26,822706,59,7,Top,672515,668820,AZ,WSH,double,2,0,0,0,0,2,0,1,0
2026-07-26,822706,60,7,Top,606466,668820,AZ,WSH,strikeout,2,0,1,0,0,3,0,0,0
2026-07-26,822706,61,7,Bot,686611,805299,WSH,AZ,single,0,0,0,0,0,0,1,0,0
2026-07-26,822706,62,7,Bot,682928,805299,WSH,AZ,strikeout,0,1,0,0,0,1,1,0,0
2026-07-26,822706,63,7,Bot,691781,805299,WSH,AZ,double,1,1,0,0,1,1,0,1,0
2026-07-26,822706,64,7,Bot,696285,805299,WSH,AZ,double,1,0,1,0,1,1,0,1,0
2026-07-26,822706,65,7,Bot,695670,805299,WSH,AZ,strikeout,1,0,1,0,0,2,0,1,0
2026-07-26,822706,66,7,Bot,671277,805299,WSH,AZ,single,2,0,1,0,1,2,0,1,0
2026-07-26,822706,67,7,Bot,683083,656464,WSH,AZ,field_out,2,0,1,0,0,3,0,0,0
2026-07-26,822706,68,8,Top,814439,676680,AZ,WSH,double,0,0,0,0,0,0,0,1,0
2026-07-26,822706,69,8,Top,571448,676680,AZ,WSH,field_out,0,0,1,0,0,1,0,1,0
2026-07-26,822706,70,8,Top,545121,676680,AZ,WSH,single,1,0,1,0,0,1,1,0,1
2026-07-26,822706,71,8,Top,682988,676680,AZ,WSH,sac_fly,1,1,0,1,1,2,1,0,0
2026-07-26,822706,72,8,Top,694374,676680,AZ,WSH,field_out,2,1,0,0,0,3,0,0,0
2026-07-26,822706,73,8,Bot,695578,656464,WSH,AZ,home_run,0,0,0,0,1,0,0,0,0
2026-07-26,822706,74,8,Bot,695734,656464,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-26,822706,75,8,Bot,686611,656464,WSH,AZ,single,1,0,0,0,0,1,1,0,0
2026-07-26,822706,76,8,Bot,682928,656464,WSH,AZ,single,1,1,0,0,0,1,1,1,0
2026-07-26,822706,77,8,Bot,691781,656464,WSH,AZ,grounded_into_double_play,1,1,1,0,0,3,0,0,0
2026-07-26,822706,78,9,Top,682998,640454,AZ,WSH,walk,0,0,0,0,0,0,1,0,0
2026-07-26,822706,79,9,Top,672695,640454,AZ,WSH,walk,0,1,0,0,0,0,1,1,0
2026-07-26,822706,80,9,Top,672515,640454,AZ,WSH,walk,0,1,1,0,0,0,1,1,1
2026-07-26,822706,81,9,Top,606466,690925,AZ,WSH,fielders_choice_out,0,1,1,1,0,1,1,1,1
2026-07-26,822706,82,9,Top,814439,690925,AZ,WSH,single,1,1,1,1,1,1,1,1,1
2026-07-26,822706,83,9,Top,571448,690925,AZ,WSH,field_out,1,1,1,1,1,2,0,1,1
2026-07-26,822706,84,9,Top,545121,690925,AZ,WSH,walk,2,0,1,1,0,2,1,1,1
2026-07-26,822706,85,9,Top,682988,690925,AZ,WSH,field_out,2,1,1,1,0,3,0,0,0
2026-07-24,822707,1,1,Top,606466,687223,AZ,WSH,strikeout,0,0,0,0,0,1,0,0,0
2026-07-24,822707,2,1,Top,682998,687223,AZ,WSH,walk,1,0,0,0,0,1,0,1,0
2026-07-24,822707,3,1,Top,672695,687223,AZ,WSH,walk,1,0,1,0,0,1,1,1,0
2026-07-24,822707,4,1,Top,672515,687223,AZ,WSH,single,1,1,1,0,0,2,1,0,1
2026-07-24,822707,5,1,Top,571448,687223,AZ,WSH,field_out,2,1,0,1,0,3,0,0,0
2026-07-24,822707,6,1,Bot,695578,593958,WSH,AZ,single,0,0,0,0,0,0,1,0,0
2026-07-24,822707,7,1,Bot,678554,593958,WSH,AZ,field_out,0,1,0,0,0,1,1,0,0
2026-07-24,822707,8,1,Bot,665953,593958,WSH,AZ,double,1,1,0,0,0,1,0,1,1
2026-07-24,822707,9,1,Bot,682928,593958,WSH,AZ,strikeout,1,0,1,1,0,2,0,1,1
2026-07-24,822707,10,1,Bot,686611,593958,WSH,AZ,field_out,2,0,1,1,0,3,0,0,0
2026-07-24,822707,11,2,Top,596146,687223,AZ,WSH,double,0,0,0,0,0,0,0,1,0
2026-07-24,822707,12,2,Top,682988,687223,AZ,WSH,walk,0,0,1,0,0,0,1,1,0
2026-07-24,822707,13,2,Top,680728,687223,AZ,WSH,sac_bunt,0,1,1,0,0,1,0,1,1
2026-07-24,822707,14,2,Top,694374,641793,AZ,WSH,single,1,0,1,1,1,1,1,0,1
2026-07-24,822707,15,2,Top,606466,641793,AZ,WSH,force_out,1,1,0,1,1,2,1,0,0
2026-07-24,822707,16,2,Top,682998,641793,AZ,WSH,walk,2,1,0,0,0,2,1,1,0
2026-07-24,822707,17,2,Top,672695,641793,AZ,WSH,strikeout,2,1,1,0,0,3,0,0,0
2026-07-24,822707,18,2,Bot,696285,593958,WSH,AZ,strikeout,0,0,0,0,0,1,0,0,0
2026-07-24,822707,19,2,Bot,695670,593958,WSH,AZ,field_out,1,0,0,0,0,2,0,0,0
2026-07-24,822707,20,2,Bot,671277,593958,WSH,AZ,field_out,2,0,0,0,0,3,0,0,0
2026-07-24,822707,21,3,Top,672515,641793,AZ,WSH,single,0,0,0,0,0,0,1,0,0
2026-07-24,822707,22,3,Top,571448,641793,AZ,WSH,field_out,0,1,0,0,0,1,1,0,0
2026-07-24,822707,23,3,Top,596146,641793,AZ,WSH,field_out,1,1,0,0,0,2,1,0,0
2026-07-24,822707,24,3,Top,682988,641793,AZ,WSH,force_out,2,1,0,0,0,3,0,0,0
2026-07-24,822707,25,3,Bot,683083,593958,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,26,3,Bot,695578,593958,WSH,AZ,strikeout,1,0,0,0,0,2,0,0,0
2026-07-24,822707,27,3,Bot,678554,593958,WSH,AZ,walk,2,0,0,0,0,2,1,0,0
2026-07-24,822707,28,3,Bot,665953,593958,WSH,AZ,field_out,2,1,0,0,0,3,0,0,0
2026-07-24,822707,29,4,Top,680728,641793,AZ,WSH,strikeout,0,0,0,0,0,1,0,0,0
2026-07-24,822707,30,4,Top,694374,641793,AZ,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-24,822707,31,4,Top,606466,641793,AZ,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-24,822707,32,4,Bot,682928,593958,WSH,AZ,single,0,0,0,0,0,0,1,0,0
2026-07-24,822707,33,4,Bot,686611,593958,WSH,AZ,home_run,0,1,0,0,2,0,0,0,0
2026-07-24,822707,34,4,Bot,696285,593958,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,35,4,Bot,695670,593958,WSH,AZ,single,1,0,0,0,0,1,1,0,0
2026-07-24,822707,36,4,Bot,671277,593958,WSH,AZ,field_out,1,1,0,0,0,2,1,0,0
2026-07-24,822707,37,4,Bot,683083,593958,WSH,AZ,field_out,2,1,0,0,0,3,0,0,0
2026-07-24,822707,38,5,Top,682998,641793,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,39,5,Top,672695,641793,AZ,WSH,strikeout,1,0,0,0,0,2,0,0,0
2026-07-24,822707,40,5,Top,672515,641793,AZ,WSH,strikeout,2,0,0,0,0,3,0,0,0
2026-07-24,822707,41,5,Bot,695578,593958,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,42,5,Bot,678554,593958,WSH,AZ,walk,1,0,0,0,0,1,1,0,0
2026-07-24,822707,43,5,Bot,665953,593958,WSH,AZ,grounded_into_double_play,1,1,0,0,0,3,0,0,0
2026-07-24,822707,44,6,Top,571448,641793,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,45,6,Top,596146,641793,AZ,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-24,822707,46,6,Top,682988,641793,AZ,WSH,single,2,0,0,0,0,2,0,1,0
2026-07-24,822707,47,6,Top,680728,641793,AZ,WSH,strikeout,2,0,1,0,0,3,0,0,0
2026-07-24,822707,48,6,Bot,682928,593958,WSH,AZ,single,0,0,0,0,0,0,1,0,0
2026-07-24,822707,49,6,Bot,686611,593958,WSH,AZ,single,0,1,0,0,0,0,1,1,0
2026-07-24,822707,50,6,Bot,696285,593958,WSH,AZ,sac_bunt,0,1,1,0,0,1,0,1,1
2026-07-24,822707,51,6,Bot,695670,593958,WSH,AZ,strikeout,1,0,1,1,0,2,0,1,1
2026-07-24,822707,52,6,Bot,671277,593958,WSH,AZ,walk,2,0,1,1,0,2,1,1,1
2026-07-24,822707,53,6,Bot,683083,593958,WSH,AZ,field_out,2,1,1,1,0,3,0,0,0
2026-07-24,822707,54,7,Top,694374,641793,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,55,7,Top,606466,641793,AZ,WSH,single,1,0,0,0,0,1,1,0,0
2026-07-24,822707,56,7,Top,682998,676680,AZ,WSH,single,1,1,0,0,0,1,1,1,0
2026-07-24,822707,57,7,Top,672695,676680,AZ,WSH,walk,1,1,1,0,0,1,1,1,1
2026-07-24,822707,58,7,Top,672515,676680,AZ,WSH,sac_fly,1,1,1,1,1,2,0,1,1
2026-07-24,822707,59,7,Top,571448,687377,AZ,WSH,walk,2,0,1,1,0,2,1,1,1
2026-07-24,822707,60,7,Top,596146,687377,AZ,WSH,field_out,2,1,1,1,0,3,0,0,0
2026-07-24,822707,61,7,Bot,695578,666661,WSH,AZ,strikeout,0,0,0,0,0,1,0,0,0
2026-07-24,822707,62,7,Bot,678554,666661,WSH,AZ,field_out,1,0,0,0,0,2,0,0,0
2026-07-24,822707,63,7,Bot,677588,666661,WSH,AZ,field_out,2,0,0,0,0,3,0,0,0
2026-07-24,822707,64,8,Top,682988,687377,AZ,WSH,strikeout,0,0,0,0,0,1,0,0,0
2026-07-24,822707,65,8,Top,680728,687377,AZ,WSH,strikeout,1,0,0,0,0,2,0,0,0
2026-07-24,822707,66,8,Top,694374,687377,AZ,WSH,single,2,0,0,0,0,2,1,0,0
2026-07-24,822707,67,8,Top,606466,687377,AZ,WSH,strikeout,2,1,0,0,0,3,0,0,0
2026-07-24,822707,68,8,Bot,682928,656464,WSH,AZ,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,69,8,Bot,686611,656464,WSH,AZ,strikeout,1,0,0,0,0,2,0,0,0
2026-07-24,822707,70,8,Bot,695734,656464,WSH,AZ,field_out,2,0,0,0,0,3,0,0,0
2026-07-24,822707,71,9,Top,682998,668820,AZ,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-24,822707,72,9,Top,672695,668820,AZ,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-24,822707,73,9,Top,672515,668820,AZ,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-24,822707,74,9,Bot,678391,623149,WSH,AZ,strikeout,0,0,0,0,0,1,0,0,0
2026-07-24,822707,75,9,Bot,671277,623149,WSH,AZ,field_out,1,0,0,0,0,2,0,0,0
2026-07-24,822707,76,9,Bot,660688,623149,WSH,AZ,field_out,2,0,0,0,0,3,0,0,0
2026-07-12,822708,1,1,Top,663757,676917,NYY,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-12,822708,2,1,Top,700250,676917,NYY,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-12,822708,3,1,Top,691176,676917,NYY,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-12,822708,4,1,Bot,695578,701542,WSH,NYY,home_run,0,0,0,0,1,0,0,0,0
2026-07-12,822708,5,1,Bot,671277,701542,WSH,NYY,walk,0,0,0,0,0,0,1,0,0
2026-07-12,822708,6,1,Bot,694673,701542,WSH,NYY,grounded_into_double_play,0,1,0,0,0,2,0,0,0
2026-07-12,822708,7,1,Bot,682928,701542,WSH,NYY,field_out,2,0,0,0,0,3,0,0,0
2026-07-12,822708,8,2,Top,641355,676917,NYY,WSH,walk,0,0,0,0,0,0,1,0,0
2026-07-12,822708,9,2,Top,665862,676917,NYY,WSH,grounded_into_double_play,0,1,0,0,0,2,0,0,0
2026-07-12,822708,10,2,Top,676609,676917,NYY,WSH,single,2,0,0,0,0,3,0,0,0
2026-07-12,822708,12,2,Bot,686611,701542,WSH,NYY,field_out,0,0,0,0,0,1,0,0,0
2026-07-12,822708,13,2,Bot,695734,701542,WSH,NYY,field_out,1,0,0,0,0,2,0,0,0
2026-07-12,822708,14,2,Bot,677588,701542,WSH,NYY,hit_by_pitch,2,0,0,0,0,2,1,0,0
2026-07-12,822708,15,2,Bot,678391,701542,WSH,NYY,field_out,2,1,0,0,0,3,0,0,0
2026-07-12,822708,16,3,Top,641857,676917,NYY,WSH,strikeout,0,0,0,0,0,1,0,0,0
2026-07-12,822708,17,3,Top,669224,676917,NYY,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-12,822708,18,3,Top,680474,676917,NYY,WSH,strikeout,2,0,0,0,0,3,0,0,0
2026-07-12,822708,19,3,Bot,660688,701542,WSH,NYY,field_out,0,0,0,0,0,1,0,0,0
2026-07-12,822708,20,3,Bot,695578,701542,WSH,NYY,walk,1,0,0,0,0,1,1,0,0
2026-07-12,822708,21,3,Bot,671277,701542,WSH,NYY,grounded_into_double_play,1,1,0,0,0,3,0,0,0
2026-07-12,822708,22,4,Top,663757,676917,NYY,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-12,822708,23,4,Top,700250,676917,NYY,WSH,strikeout,1,0,0,0,0,2,0,0,0
2026-07-12,822708,24,4,Top,691176,676917,NYY,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-12,822708,25,4,Bot,694673,701542,WSH,NYY,double,0,0,0,0,0,0,0,1,0
2026-07-12,822708,26,4,Bot,682928,701542,WSH,NYY,single,0,0,1,0,0,0,1,0,1
2026-07-12,822708,27,4,Bot,686611,701542,WSH,NYY,strikeout,0,1,0,1,0,1,1,0,1
2026-07-12,822708,28,4,Bot,695734,701542,WSH,NYY,double_play,1,1,0,1,0,3,0,0,0
2026-07-12,822708,29,5,Top,641355,676917,NYY,WSH,double,0,0,0,0,0,0,0,1,0
2026-07-12,822708,30,5,Top,665862,676917,NYY,WSH,single,0,0,1,0,1,0,1,0,0
2026-07-12,822708,31,5,Top,676609,676917,NYY,WSH,field_out,0,1,0,0,0,1,1,0,0
2026-07-12,822708,32,5,Top,641857,676917,NYY,WSH,strikeout,1,1,0,0,0,2,0,1,0
2026-07-12,822708,33,5,Top,669224,676917,NYY,WSH,single,2,0,1,0,1,2,1,0,0
2026-07-12,822708,34,5,Top,680474,676917,NYY,WSH,field_out,2,1,0,0,0,3,0,0,0
2026-07-12,822708,35,5,Bot,677588,701542,WSH,NYY,double,0,0,0,0,0,0,0,1,0
2026-07-12,822708,36,5,Bot,678391,701542,WSH,NYY,field_out,0,0,1,0,0,1,0,1,0
2026-07-12,822708,37,5,Bot,660688,701542,WSH,NYY,field_out,1,0,1,0,0,2,0,1,0
2026-07-12,822708,38,5,Bot,695578,701542,WSH,NYY,strikeout,2,0,1,0,0,3,0,0,0
2026-07-12,822708,39,6,Top,663757,676917,NYY,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-12,822708,40,6,Top,700250,676917,NYY,WSH,strikeout,1,0,0,0,0,2,0,0,0
2026-07-12,822708,41,6,Top,691176,676917,NYY,WSH,field_out,2,0,0,0,0,3,0,0,0
2026-07-12,822708,42,6,Bot,671277,657612,WSH,NYY,strikeout,0,0,0,0,0,1,0,0,0
2026-07-12,822708,43,6,Bot,678554,657612,WSH,NYY,home_run,1,0,0,0,1,1,0,0,0
2026-07-12,822708,44,6,Bot,682928,657612,WSH,NYY,field_out,1,0,0,0,0,2,0,0,0
2026-07-12,822708,45,6,Bot,686611,683409,WSH,NYY,field_out,2,0,0,0,0,3,0,0,0
2026-07-12,822708,46,7,Top,641355,674841,NYY,WSH,field_out,0,0,0,0,0,1,0,0,0
2026-07-12,822708,47,7,Top,665862,674841,NYY,WSH,field_out,1,0,0,0,0,2,0,0,0
2026-07-12,822708,48,7,Top,676609,674841,NYY,WSH,strikeout,2,0,0,0,0,3,0,0,0
2026-07-12,822708,49,7,Bot,695734,683409,WSH,NYY,field_out,0,0,0,0,0,1,0,0,0
2026-07-12,822708,50,7,Bot,677588,683409,WSH,NYY,single,1,0,0,0,0,1,1,0,0
2026-07-12,822708,51,7,Bot,678391,683409,WSH,NYY,strikeout,1,1,0,0,0,2,0,1,0
2026-07-12,822708,52,7,Bot,660688,683409,WSH,NYY,field_error,2,0,1,0,1,2,0,1,0
2026-07-12,822708,53,7,Bot,695578,642232,WSH,NYY,walk,2,0,1,0,0,2,1,1,0
